URN,ATT8SCR,TALLPPE_ALEV_1618,PCODE,Best Rank,Latitude,Longitude,Info,Region
102055,79.9,42.76,N9 9TN,19,51.62602492,-0.07411602,"The Latymer School<br>11-18 Mixed Maintained school <br>GCSE: A8S 79.9, #19<br>A-level: APS 42.76, #188",Greater London
136789,79.4,40.96,SM6 0PH,21,51.34799613,-0.14882223,"Wallington High School for Girls<br>11-18 Girls Academy <br>GCSE: A8S 79.4, #21<br>A-level: APS 40.96, #266",Greater London
102852,78.8,39.14,IG8 9LA,22,51.60722156,0.01842788,"Woodford County High School<br>11-18 Girls Maintained school <br>GCSE: A8S 78.8, #22<br>A-level: APS 39.14, #373",Greater London
137219,78.7,44.2,HP7 9QB,23,51.66730743,-0.56982761,"Dr Challoner's High School<br>11-18 Girls Academy <br>GCSE: A8S 78.7, #23<br>A-level: APS 44.2, #137",South East
136910,77.7,46.56,KT2 6RL,30,51.41180604,-0.29564265,"Tiffin School<br>11-18 Boys Academy <br>GCSE: A8S 77.7, #30<br>A-level: APS 46.56, #78",Greater London
101361,77.6,43.55,N12 7NJ,31,51.61431878,-0.18073208,"St Michael's Catholic Grammar School<br>11-18 Girls Maintained school <br>GCSE: A8S 77.6, #31<br>A-level: APS 43.55, #154",Greater London
136798,77.4,42.53,SM6 7PH,32,51.36901788,-0.14915264,"Wallington County Grammar School<br>11-18 Boys Academy <br>GCSE: A8S 77.4, #32<br>A-level: APS 42.53, #193",Greater London
136272,77.3,41.96,SS0 0BP,33,51.55236718,0.66893944,"Westcliff High School for Boys Academy<br>11-18 Boys Academy <br>GCSE: A8S 77.3, #33<br>A-level: APS 41.96, #220",South East
136723,76.3,41.62,HP11 1TB,39,51.61909059,-0.76200241,"Wycombe High School<br>11-18 Girls Academy <br>GCSE: A8S 76.3, #39<br>A-level: APS 41.62, #230",South East
136417,76.3,,TN9 2JR,40,51.18461274,0.27447319,"Tonbridge Grammar School<br>11-18 Girls Academy <br>GCSE: A8S 76.3, #40",South East
136490,76.0,40.25,SS0 0BS,41,51.55241268,0.66773028,"Westcliff High School for Girls<br>11-18 Girls Academy <br>GCSE: A8S 76.0, #41<br>A-level: APS 40.25, #310",South East
118843,76.0,47.17,TN9 2PN,42,51.18829002,0.26432154,"The Judd School<br>11-18 Boys Maintained school <br>GCSE: A8S 76.0, #42<br>A-level: APS 47.17, #67",South East
102850,75.5,38.96,IG6 2JB,46,51.59191029,0.07701468,"Ilford County High School<br>11-18 Boys Maintained school <br>GCSE: A8S 75.5, #46<br>A-level: APS 38.96, #392",Greater London
102950,75.3,44.45,SW13 9QN,48,51.48165083,-0.24621877,"The Harrodian School<br>4-18 Mixed Independent school <br>GCSE: A8S 75.3, #48<br>A-level: APS 44.45, #123",Greater London
136484,75.2,42.54,HP13 6QT,50,51.64111612,-0.73877141,"The Royal Grammar School, High Wycombe<br>11-18 Boys Academy <br>GCSE: A8S 75.2, #50<br>A-level: APS 42.54, #191",South East
136419,75.2,45.64,HP6 5HA,51,51.6762398,-0.60979659,"Dr Challoner's Grammar School<br>11-18 Boys Academy <br>GCSE: A8S 75.2, #51<br>A-level: APS 45.64, #95",South East
140893,75.2,41.25,HP9 1RR,52,51.60392732,-0.64374798,"Beaconsfield High School<br>11-18 Girls Academy <br>GCSE: A8S 75.2, #52<br>A-level: APS 41.25, #251",South East
136846,75.0,40.5,HP21 7SX,54,51.81210215,-0.802195,"Aylesbury High School<br>11-18 Girls Academy <br>GCSE: A8S 75.0, #54<br>A-level: APS 40.5, #297",South East
137344,74.9,42.23,MK18 1AX,57,51.99349619,-0.98613819,"Royal Latin School<br>11-18 Mixed Academy <br>GCSE: A8S 74.9, #57<br>A-level: APS 42.23, #211",South East
136359,74.3,,DA1 2HW,61,51.44516529,0.20549669,"Dartford Grammar School<br>11-18 Boys Academy <br>GCSE: A8S 74.3, #61",Greater London
136781,74.3,43.95,SL7 2BR,62,51.57022745,-0.78161249,"Sir William Borlase's Grammar School<br>11-18 Mixed Academy <br>GCSE: A8S 74.3, #62<br>A-level: APS 43.95, #145",South East
117613,74.1,40.71,SG6 3PJ,66,51.97281746,-0.23250422,"St Francis College<br>3-18 Girls Independent school <br>GCSE: A8S 74.1, #66<br>A-level: APS 40.71, #281",South East
137726,74.0,37.24,SL1 3BW,67,51.51981368,-0.61126863,"Herschel Grammar School<br>11-18 Mixed Academy <br>GCSE: A8S 74.0, #67<br>A-level: APS 37.24, #514",South East
136884,73.9,42.79,HP21 7RP,68,51.81399176,-0.80144858,"Aylesbury Grammar School<br>11-18 Boys Academy <br>GCSE: A8S 73.9, #68<br>A-level: APS 42.79, #185",South East
118789,73.8,42.53,TN4 9UJ,69,51.14478819,0.25830162,"Tunbridge Wells Girls' Grammar School<br>11-18 Girls Maintained school <br>GCSE: A8S 73.8, #69<br>A-level: APS 42.53, #192",South East
101575,73.6,,NW6 6PE,70,51.53951677,-0.20802964,"Islamia School for Girls'<br>11-16 Girls Independent school <br>GCSE: A8S 73.6, #70",Greater London
137091,73.6,41.31,HP5 1BA,71,51.70883901,-0.60019975,"Chesham Grammar School<br>11-18 Mixed Academy <br>GCSE: A8S 73.6, #71<br>A-level: APS 41.31, #245",South East
136521,73.5,38.75,SL3 7QS,72,51.49903295,-0.55254349,"Langley Grammar School<br>11-18 Mixed Academy <br>GCSE: A8S 73.5, #72<br>A-level: APS 38.75, #400",South East
137769,73.2,40.23,DA6 7AB,76,51.45023224,0.13977771,"Townley Grammar School<br>11-18 Girls Academy <br>GCSE: A8S 73.2, #76<br>A-level: APS 40.23, #311",Greater London
136443,73.1,39.79,SS0 0RG,77,51.55383169,0.69535438,"Southend High School for Boys<br>11-18 Boys Academy <br>GCSE: A8S 73.1, #77<br>A-level: APS 39.79, #340",South East
136379,73.1,40.11,TN24 8UD,78,51.15421981,0.86406704,"Highworth Grammar School<br>11-18 Girls Academy <br>GCSE: A8S 73.1, #78<br>A-level: APS 40.11, #317",South East
110084,72.7,33.32,SL3 7AF,83,51.50611736,-0.57373117,"St Bernard's Catholic Grammar School<br>11-18 Mixed Maintained school <br>GCSE: A8S 72.7, #83<br>A-level: APS 33.32, #1,011",South East
136444,72.6,38.22,SS2 4UZ,85,51.54203578,0.7448068,"Southend High School for Girls<br>11-18 Girls Academy <br>GCSE: A8S 72.6, #85<br>A-level: APS 38.22, #427",South East
136455,72.5,39.36,TN9 2JP,86,51.18393477,0.28065043,"Weald of Kent Grammar School<br>11-18 Girls Academy <br>GCSE: A8S 72.5, #86<br>A-level: APS 39.36, #367",South East
136582,72.2,38.0,ME14 5DS,88,51.27456845,0.53687496,"Invicta Grammar School<br>11-18 Girls Academy <br>GCSE: A8S 72.2, #88<br>A-level: APS 38.0, #451",South East
140595,72.1,44.38,TN4 9PG,89,51.14289924,0.26111181,"The Skinners' School<br>11-18 Boys Academy <br>GCSE: A8S 72.1, #89<br>A-level: APS 44.38, #130",South East
137423,72.1,33.51,DA15 9AG,90,51.43579327,0.10780834,"Chislehurst and Sidcup Grammar School<br>11-18 Mixed Academy <br>GCSE: A8S 72.1, #90<br>A-level: APS 33.51, #971",Greater London
101578,72.1,,NW10 8HE,91,51.54830787,-0.25978093,"The Swaminarayan School<br>5-18 Mixed Independent school <br>GCSE: A8S 72.1, #91",Greater London
136554,72.0,46.25,EN6 2DU,88,51.6907827,-0.20717022,"Dame Alice Owen's School<br>11-18 Mixed Academy <br>GCSE: A8S 72.0, #94<br>A-level: APS 46.25, #88",Greater London
136845,72.0,39.69,HP21 8PE,95,51.81341036,-0.82403689,"Sir Henry Floyd Grammar School<br>11-18 Mixed Academy <br>GCSE: A8S 72.0, #95<br>A-level: APS 39.69, #346",South East
136420,71.9,31.6,SL3 7PR,98,51.50418129,-0.57869079,"Upton Court Grammar School<br>11-18 Mixed Academy <br>GCSE: A8S 71.9, #98<br>A-level: APS 31.6, #1,309",South East
116518,71.9,,GU52 0RF,99,51.25013444,-0.85297912,"St Nicholas' School<br>3-16 Girls Independent school <br>GCSE: A8S 71.9, #99",South East
137564,71.5,37.6,SL1 7HG,101,51.5323939,-0.65211891,"Burnham Grammar School<br>11-18 Mixed Academy <br>GCSE: A8S 71.5, #101<br>A-level: APS 37.6, #489",South East
100300,71.5,,N16 6JJ,103,51.56740839,-0.06137043,"Tayyibah Girls' School<br>4-18 Girls Independent school <br>GCSE: A8S 71.5, #103",Greater London
136289,71.0,41.31,WD18 0AE,111,51.65237951,-0.39761053,"Watford Grammar School for Girls<br>11-18 Girls Academy <br>GCSE: A8S 71.0, #111<br>A-level: APS 41.31, #244",Greater London
136771,70.5,37.94,HP11 1SZ,113,51.61709389,-0.76451226,"John Hampden Grammar School<br>11-18 Boys Academy <br>GCSE: A8S 70.5, #113<br>A-level: APS 37.94, #459",South East
136369,70.5,25.0,DA16 2BL,114,51.45649919,0.10707869,"Bexley Grammar School<br>11-18 Mixed Academy <br>GCSE: A8S 70.5, #114<br>A-level: APS 25.0, #2,221",Greater London
118836,69.7,37.01,ME16 0SF,120,51.2797456,0.51200814,"Maidstone Grammar School for Girls<br>11-18 Girls Maintained school <br>GCSE: A8S 69.7, #120<br>A-level: APS 37.01, #535",South East
118884,69.6,36.79,CT4 7AS,122,51.26090575,1.08482511,"Simon Langton Grammar School for Boys<br>11-18 Boys Maintained school <br>GCSE: A8S 69.6, #122<br>A-level: APS 36.79, #564",South East
126124,69.6,,BN44 3TF,123,50.87940113,-0.29784979,"The Towers Convent School<br>4-16 Mixed Independent school <br>GCSE: A8S 69.6, #123",South East
141520,69.5,32.79,SG18 0EP,124,52.10361962,-0.2365392,"Oneschool Global Uk Biggleswade Campus<br>7-18 Mixed Independent school <br>GCSE: A8S 69.5, #124<br>A-level: APS 32.79, #1,096",South East
100062,69.2,,NW3 7SR,129,51.55780541,-0.19030235,"St Margaret's School<br>4-16 Girls Independent school <br>GCSE: A8S 69.2, #129",Greater London
136313,69.0,37.98,ME1 3BY,131,51.3714392,0.50091782,"The Rochester Grammar School<br>11-18 Girls Academy <br>GCSE: A8S 69.0, #131<br>A-level: APS 37.98, #452",South East
136334,68.8,34.54,DA5 1NE,132,51.44655975,0.15077366,"Beths Grammar School<br>11-18 Boys Academy <br>GCSE: A8S 68.8, #132<br>A-level: APS 34.54, #838",Greater London
131388,68.4,,E1 2ND,135,51.5126776,-0.05854921,"Jamiatul Ummah School<br>11-16 Boys Independent school <br>GCSE: A8S 68.4, #135",Greater London
116543,68.4,37.78,GU14 6PA,136,51.27999644,-0.7432956,"Salesian College<br>11-18 Mixed Independent school <br>GCSE: A8S 68.4, #136<br>A-level: APS 37.78, #477",South East
114658,68.4,40.0,BN1 3AT,137,50.82761018,-0.15246863,"Brighton Girls<br>3-18 Girls Independent school <br>GCSE: A8S 68.4, #137<br>A-level: APS 40.0, #322",South East
118840,68.3,36.74,CT1 3EW,139,51.26479405,1.09664114,"Simon Langton Girls' Grammar School<br>11-18 Girls Maintained school <br>GCSE: A8S 68.3, #139<br>A-level: APS 36.74, #568",South East
116517,68.2,44.29,GU14 8AT,133,51.30064984,-0.75064998,"Farnborough Hill<br>11-18 Girls Independent school <br>GCSE: A8S 68.2, #140<br>A-level: APS 44.29, #133",South East
110152,68.0,44.67,SL5 7PS,118,51.40357543,-0.65092032,"The Marist School<br>2-18 Girls Independent school <br>GCSE: A8S 68.0, #141<br>A-level: APS 44.67, #118",South East
141250,67.8,35.99,N1 2NQ,143,51.54399612,-0.0978574,"North Bridge House Senior Canonbury<br>11-18 Mixed Independent school <br>GCSE: A8S 67.8, #143<br>A-level: APS 35.99, #647",Greater London
110128,67.6,48.51,RG20 9BD,42,51.37724237,-1.31624719,"St Gabriel's School<br>0-18 Mixed Independent school <br>GCSE: A8S 67.6, #145<br>A-level: APS 48.51, #42",South East
123318,67.5,44.16,OX2 7PL,138,51.76936636,-1.26244511,"d'Overbroeck's<br>11-18 Mixed Independent school <br>GCSE: A8S 67.5, #146<br>A-level: APS 44.16, #138",South East
137099,67.4,34.63,DA12 2PR,147,51.43708597,0.38389165,"Gravesend Grammar School<br>11-18 Boys Academy <br>GCSE: A8S 67.4, #147<br>A-level: APS 34.63, #831",Greater London
100074,67.3,,NW3 5UD,150,51.55446165,-0.1747259,"North Bridge House Senior School<br>11-16 Mixed Independent school <br>GCSE: A8S 67.3, #150",Greater London
138457,66.8,37.95,HA0 3NT,155,51.56309566,-0.31053649,"Wembley High Technology College<br>11-19 Mixed Academy <br>GCSE: A8S 66.8, #155<br>A-level: APS 37.95, #457",Greater London
136662,66.5,40.06,ME1 3EL,157,51.37026378,0.49868408,"Sir Joseph Williamson's Mathematical School<br>11-18 Boys Academy <br>GCSE: A8S 66.5, #157<br>A-level: APS 40.06, #320",South East
138356,66.4,39.67,AL5 4TD,158,51.82235997,-0.35364161,"St George's School<br>11-18 Mixed Academy <br>GCSE: A8S 66.4, #158<br>A-level: APS 39.67, #348",South East
136276,66.3,40.49,WD18 7JF,160,51.65503408,-0.41430146,"Watford Grammar School for Boys<br>11-18 Boys Academy <br>GCSE: A8S 66.3, #160<br>A-level: APS 40.49, #298",Greater London
137227,66.0,31.82,DA2 7DA,162,51.42820311,0.1945513,"Wilmington Grammar School for Boys<br>11-18 Boys Academy <br>GCSE: A8S 66.0, #162<br>A-level: APS 31.82, #1,264",Greater London
137834,65.8,28.03,DA11 0JE,163,51.43663538,0.35947939,"Mayfield Grammar School, Gravesend<br>11-18 Girls Academy <br>GCSE: A8S 65.8, #163<br>A-level: APS 28.03, #1,880",Greater London
136864,65.7,37.88,ME8 7AJ,164,51.3710901,0.59512828,"Rainham Mark Grammar School<br>11-18 Mixed Academy <br>GCSE: A8S 65.7, #164<br>A-level: APS 37.88, #467",South East
137739,65.6,40.48,TN17 3JD,166,51.09692594,0.53832143,"Cranbrook School<br>11-18 Mixed Academy <br>GCSE: A8S 65.6, #166<br>A-level: APS 40.48, #300",South East
114627,65.6,44.51,TN20 6PH,121,51.02148311,0.26167463,"Mayfield School<br>11-18 Girls Independent school <br>GCSE: A8S 65.6, #167<br>A-level: APS 44.51, #121",South East
125375,65.5,41.15,KT11 1HA,168,51.34221502,-0.42433064,"Notre Dame Senior School<br>11-18 Girls Independent school <br>GCSE: A8S 65.5, #168<br>A-level: APS 41.15, #256",Greater London
118835,65.5,37.22,ME15 7BT,169,51.2653671,0.53109361,"Maidstone Grammar School<br>11-18 Boys Maintained school <br>GCSE: A8S 65.5, #169<br>A-level: APS 37.22, #516",South East
137250,65.4,29.04,DA2 7BB,170,51.43086128,0.1933119,"Wilmington Grammar School for Girls<br>11-18 Girls Academy <br>GCSE: A8S 65.4, #170<br>A-level: APS 29.04, #1,746",Greater London
136899,65.4,42.46,WD25 0UU,171,51.70324328,-0.3894169,"Parmiter's School<br>11-18 Mixed Academy <br>GCSE: A8S 65.4, #171<br>A-level: APS 42.46, #197",Greater London
126134,65.3,43.39,RH15 0EG,165,50.95131828,-0.12503088,"Burgess Hill Girls<br>2-19 Girls Independent school <br>GCSE: A8S 65.3, #173<br>A-level: APS 43.39, #165",South East
136482,65.2,,CM23 5HX,175,51.87105923,0.17123142,"Hockerill Anglo-European College<br>11-18 Mixed Academy <br>GCSE: A8S 65.2, #175",South East
136337,65.2,32.07,ME4 6TJ,174,51.38042191,0.51402509,"Fort Pitt Grammar School<br>11-18 Girls Academy <br>GCSE: A8S 65.2, #174<br>A-level: APS 32.07, #1,218",South East
137935,65.1,38.19,W6 7DG,176,51.49358141,-0.22333093,"Sacred Heart High School<br>11-19 Girls Academy <br>GCSE: A8S 65.1, #176<br>A-level: APS 38.19, #429",Greater London
137157,65.1,38.98,SW6 1RX,177,51.48192572,-0.19381283,"The London Oratory School<br>7-18 Boys Academy <br>GCSE: A8S 65.1, #177<br>A-level: APS 38.98, #391",Greater London
100864,64.6,47.94,SE22 8SU,53,51.45478127,-0.08199341,"Alleyn's School<br>4-18 Mixed Independent school <br>GCSE: A8S 64.6, #182<br>A-level: APS 47.94, #53",Greater London
138607,64.5,38.33,SW6 4UN,183,51.47419143,-0.19961888,"Lady Margaret School<br>11-18 Girls Academy <br>GCSE: A8S 64.5, #183<br>A-level: APS 38.33, #419",Greater London
138461,64.2,37.92,TW2 5LH,185,51.43944012,-0.35097442,"Waldegrave School<br>11-18 Mixed Academy <br>GCSE: A8S 64.2, #185<br>A-level: APS 37.92, #463",Greater London
137837,64.0,35.02,CT20 3RB,191,51.07677346,1.15119071,"The Folkestone School for Girls<br>11-18 Girls Academy <br>GCSE: A8S 64.0, #191<br>A-level: APS 35.02, #773",South East
138313,64.0,38.55,SW1P 2DY,193,51.49603307,-0.13450429,"The Grey Coat Hospital<br>11-18 Girls Academy <br>GCSE: A8S 64.0, #193<br>A-level: APS 38.55, #409",Greater London
137546,64.0,41.31,W3 9PP,190,51.50964913,-0.27746729,"Twyford Church of England High School<br>11-18 Mixed Academy <br>GCSE: A8S 64.0, #190<br>A-level: APS 41.31, #247",Greater London
138019,63.7,32.35,TN24 0QJ,197,51.1466505,0.89061147,"The Norton Knatchbull School<br>11-18 Boys Academy <br>GCSE: A8S 63.7, #197<br>A-level: APS 32.35, #1,172",South East
136585,63.5,,CT10 2RT,198,51.36094015,1.41856231,"Dane Court Grammar School<br>11-18 Mixed Academy <br>GCSE: A8S 63.5, #198",South East
100054,63.4,44.08,NW5 2DB,142,51.54599022,-0.13466741,"The Camden School for Girls<br>11-18 Girls Maintained school <br>GCSE: A8S 63.4, #199<br>A-level: APS 44.08, #142",Greater London
136501,63.3,34.32,CT13 9JX,200,51.27170359,1.34527942,"Sir Roger Manwood's School<br>11-18 Mixed Academy <br>GCSE: A8S 63.3, #200<br>A-level: APS 34.32, #863",South East
102932,63.2,50.1,TW12 3HF,22,51.4278486,-0.36892671,"Lady Eleanor Holles School<br>7-18 Girls Independent school <br>GCSE: A8S 63.2, #201<br>A-level: APS 50.1, #22",Greater London
136609,63.0,39.94,AL4 9NX,203,51.77076893,-0.30780684,"Sandringham School<br>11-18 Mixed Academy <br>GCSE: A8S 63.0, #203<br>A-level: APS 39.94, #331",South East
137474,62.9,37.96,CT1 1PH,206,51.27680205,1.09119648,"Barton Court Grammar School<br>11-18 Mixed Academy <br>GCSE: A8S 62.9, #206<br>A-level: APS 37.96, #454",South East
136382,62.9,27.87,CT11 7PS,207,51.33648834,1.41619603,"Chatham & Clarendon Grammar School<br>11-18 Mixed Academy <br>GCSE: A8S 62.9, #207<br>A-level: APS 27.87, #1,899",South East
102065,62.8,31.73,EN6 5QT,210,51.68485642,-0.15891202,"St John's Preparatory and Senior School<br>3-19 Mixed Independent school <br>GCSE: A8S 62.8, #210<br>A-level: APS 31.73, #1,290",Greater London
118806,62.8,34.05,CT16 2PZ,208,51.13371605,1.30738452,"Dover Grammar School for Girls<br>11-18 Girls Maintained school <br>GCSE: A8S 62.8, #208<br>A-level: APS 34.05, #901",South East
141931,62.8,40.52,W14 8BZ,209,51.50389037,-0.21171946,"The Cardinal Vaughan Memorial RC School<br>11-18 Boys Academy <br>GCSE: A8S 62.8, #209<br>A-level: APS 40.52, #295",Greater London
115387,62.7,44.48,CM3 3HS,122,51.76422074,0.51145172,"New Hall School<br>1-18 Mixed Independent school <br>GCSE: A8S 62.7, #211<br>A-level: APS 44.48, #122",South East
136305,62.6,34.96,ME10 4PT,213,51.3336951,0.73730954,"Highsted Grammar School<br>11-18 Girls Academy <br>GCSE: A8S 62.6, #213<br>A-level: APS 34.96, #785",South East
136531,62.6,,GU9 8UG,214,51.2023602,-0.81445934,"Weydon School<br>11-16 Mixed Academy <br>GCSE: A8S 62.6, #214",South East
125334,62.6,41.22,KT10 9LY,215,51.35824372,-0.37072389,"Claremont Fan Court School<br>2-18 Mixed Independent school <br>GCSE: A8S 62.6, #215<br>A-level: APS 41.22, #252",Greater London
137736,62.6,35.86,KT18 7NQ,216,51.32795085,-0.27788068,"Rosebery School<br>11-18 Girls Academy <br>GCSE: A8S 62.6, #216<br>A-level: APS 35.86, #659",Greater London
134562,62.5,24.75,GU26 6SJ,218,51.1200721,-0.73582033,"Oneschool Global Uk Hindhead Campus<br>7-18 Mixed Independent school <br>GCSE: A8S 62.5, #218<br>A-level: APS 24.75, #2,243",South East
138834,62.4,36.52,CM14 4EX,219,51.6178207,0.30436233,"Brentwood Ursuline Convent High School<br>11-18 Girls Academy <br>GCSE: A8S 62.4, #219<br>A-level: APS 36.52, #583",South East
137339,62.4,38.06,AL3 6DB,220,51.77022353,-0.33192984,"St Albans Girls' School<br>11-18 Girls Academy <br>GCSE: A8S 62.4, #220<br>A-level: APS 38.06, #444",South East
138480,62.4,36.47,CT19 5JY,221,51.08616525,1.15715595,"The Harvey Grammar School<br>11-18 Boys Academy <br>GCSE: A8S 62.4, #221<br>A-level: APS 36.47, #588",South East
135507,62.3,34.95,N12 9HB,222,51.61264777,-0.1681175,"Wren Academy<br>4-18 Mixed Academy <br>GCSE: A8S 62.3, #222<br>A-level: APS 34.95, #789",Greater London
137353,62.2,40.14,W1U 5BA,227,51.5222113,-0.15214491,"The St Marylebone CofE School<br>11-18 Girls Academy <br>GCSE: A8S 62.2, #227<br>A-level: APS 40.14, #314",Greater London
139151,62.2,39.13,GU24 9PT,223,51.34357281,-0.64653702,"Gordon's School<br>11-18 Mixed Academy <br>GCSE: A8S 62.2, #223<br>A-level: APS 39.13, #377",South East
133724,62.0,42.94,HA3 9TE,180,51.58101182,-0.2810623,"JFS<br>11-18 Mixed Maintained school <br>GCSE: A8S 62.0, #229<br>A-level: APS 42.94, #180",Greater London
101823,62.0,36.09,CR9 5AS,230,51.36933445,-0.05220557,"Coloma Convent Girls' School<br>11-18 Girls Maintained school <br>GCSE: A8S 62.0, #230<br>A-level: APS 36.09, #637",Greater London
117600,62.0,,HP3 8RP,228,51.72918402,-0.44330485,"Abbot's Hill School<br>0-16 Girls Independent school <br>GCSE: A8S 62.0, #228",South East
135747,61.9,42.63,EN4 9GE,189,51.65527764,-0.16966618,"JCoSS<br>11-19 Mixed Maintained school <br>GCSE: A8S 61.9, #233<br>A-level: APS 42.63, #189",Greater London
137005,61.9,33.84,SW17 9BU,234,51.42285572,-0.15189713,"Graveney School<br>11-18 Mixed Academy <br>GCSE: A8S 61.9, #234<br>A-level: APS 33.84, #925",Greater London
125276,61.9,39.88,GU1 2TN,235,51.24672954,-0.53723416,"St Peter's Catholic School<br>11-18 Mixed Maintained school <br>GCSE: A8S 61.9, #235<br>A-level: APS 39.88, #338",South East
137386,61.9,35.0,NW7 4LL,237,51.62953636,-0.24771587,"Mill Hill County High School<br>11-18 Mixed Academy <br>GCSE: A8S 61.9, #237<br>A-level: APS 35.0, #777",Greater London
110548,61.9,39.97,MK18 5EH,238,52.03099448,-1.01858474,"Stowe School<br>12-19 Mixed Independent school <br>GCSE: A8S 61.9, #238<br>A-level: APS 39.97, #326",South East
131745,61.8,,E2 0HW,241,51.52643743,-0.0537395,"Darul Hadis Latifiah<br>11-20 Boys Independent school <br>GCSE: A8S 61.8, #241",Greater London
137539,61.8,42.27,NW4 1NA,207,51.59648295,-0.21440699,"Hasmonean High School for Boys<br>11-18 Boys Academy <br>GCSE: A8S 61.8, #239<br>A-level: APS 42.27, #207",Greater London
141970,61.7,,SL1 4AA,242,51.51792547,-0.61356008,"Eden Girls' School, Slough<br>11-18 Girls Academy <br>GCSE: A8S 61.7, #242",South East
136727,61.7,34.18,ME16 8AH,243,51.26966625,0.49844093,"Oakwood Park Grammar School<br>11-18 Boys Academy <br>GCSE: A8S 61.7, #243<br>A-level: APS 34.18, #886",South East
136570,61.5,37.06,ME13 7BQ,247,51.31764796,0.89629993,"Queen Elizabeth's Grammar School<br>11-18 Mixed Academy <br>GCSE: A8S 61.5, #247<br>A-level: APS 37.06, #531",South East
137995,61.5,37.3,TW3 3EJ,248,51.46840798,-0.37440624,"St Mark's Catholic School<br>11-18 Mixed Academy <br>GCSE: A8S 61.5, #248<br>A-level: APS 37.3, #511",Greater London
136308,61.5,34.25,N14 5RJ,249,51.63014953,-0.13290745,"Ashmole Academy<br>11-18 Mixed Academy <br>GCSE: A8S 61.5, #249<br>A-level: APS 34.25, #875",Greater London
102875,61.4,48.04,IG8 0RF,50,51.61967815,0.02668037,"Bancrofts School<br>11-18 Mixed Independent school <br>GCSE: A8S 61.4, #250<br>A-level: APS 48.04, #50",Greater London
140862,61.4,,HA9 0UU,251,51.56273522,-0.27892413,"Michaela Community School<br>11-19 Mixed Academy <br>GCSE: A8S 61.4, #251",Greater London
134417,61.3,,E7 9HL,252,51.54593846,0.02044617,"Azhar Academy Girls School<br>3-16 Mixed Independent school <br>GCSE: A8S 61.3, #252",Greater London
136750,61.3,36.06,W6 9LP,254,51.49546964,-0.2310514,"West London Free School<br>11-18 Mixed Academy <br>GCSE: A8S 61.3, #254<br>A-level: APS 36.06, #640",Greater London
142314,61.3,38.77,KT13 8UZ,255,51.36466297,-0.46517766,"Heathside School<br>11-18 Mixed Academy <br>GCSE: A8S 61.3, #255<br>A-level: APS 38.77, #397",Greater London
