URN,ATT8SCR,TALLPPE_ALEV_1618,PCODE,Best Rank,Latitude,Longitude,Info,Region
137627,57.5,30.03,BS11 0SU,408,51.50495927,-2.6565178,"St Bede's Catholic College<br>11-18 Mixed Academy <br>GCSE: A8S 57.5, #408<br>A-level: APS 30.03, #1,568",South West
136287,57.3,,EX15 3AG,423,50.90790387,-3.33254694,"Uffculme School<br>11-16 Mixed Academy <br>GCSE: A8S 57.3, #423",South West
112071,57.2,,PL15 8HN,427,50.64326844,-4.36782216,"St Joseph's School<br>4-16 Mixed Independent school <br>GCSE: A8S 57.2, #427",South West
138871,57.0,31.41,GL13 9RS,439,51.70875468,-2.45992907,"Oneschool Global Uk, Bristol Campus<br>7-18 Mixed Independent school <br>GCSE: A8S 57.0, #439<br>A-level: APS 31.41, #1,360",South West
135581,56.7,32.79,BS6 5RD,459,51.46774907,-2.59124211,"Colston's Girls' School<br>11-18 Girls Academy <br>GCSE: A8S 56.7, #459<br>A-level: APS 32.79, #1,095",South West
136292,56.7,35.63,GL54 2BD,463,51.88876489,-1.75811801,"The Cotswold Academy<br>11-18 Mixed Academy <br>GCSE: A8S 56.7, #463<br>A-level: APS 35.63, #686",South West
138623,56.6,35.71,SN8 4AX,465,51.41528266,-1.72839752,"St John's Marlborough<br>11-18 Mixed Academy <br>GCSE: A8S 56.6, #465<br>A-level: APS 35.71, #680",South West
135575,56.4,39.94,BS1 5TS,330,51.45122716,-2.60078579,"Bristol Cathedral Choir School<br>11-18 Mixed Academy <br>GCSE: A8S 56.4, #474<br>A-level: APS 39.94, #330",South West
115798,25.6,48.97,GL50 3EP,36,51.89737273,-2.08047303,"Cheltenham Ladies' College<br>11-18 Girls Independent school <br>GCSE: A8S 25.6, #3,716<br>A-level: APS 48.97, #36",South West
140971,,48.18,EX4 3PU,46,50.72564607,-3.52973625,"Exeter Mathematics School<br>16-19 Mixed College <br>A-level: APS 48.18, #46",South West
109374,34.6,47.04,BA2 6HU,69,51.38649728,-2.34364868,"King Edward's School<br>3-19 Mixed Independent school <br>GCSE: A8S 34.6, #3,457<br>A-level: APS 47.04, #69",South West
126513,36.8,46.97,SN11 0DF,71,51.44017929,-2.00873492,"St Mary's School (Snr) and St Margaret's School (Prep)<br>3-18 Mixed Independent school <br>GCSE: A8S 36.8, #3,305<br>A-level: APS 46.97, #71",South West
109337,45.1,45.26,BS9 3BA,101,51.48532155,-2.61853154,"Badminton School<br>4-18 Girls Independent school <br>GCSE: A8S 45.1, #2,070<br>A-level: APS 45.26, #101",South West
109370,36.9,45.1,BS8 1JX,103,51.45487107,-2.60906617,"Queen Elizabeth's Hospital<br>7-18 Mixed Independent school <br>GCSE: A8S 36.9, #3,294<br>A-level: APS 45.1, #103",South West
113607,19.7,44.44,EX2 4NS,124,50.71954587,-3.51201331,"Exeter School<br>6-19 Mixed Independent school <br>GCSE: A8S 19.7, #3,790<br>A-level: APS 44.44, #124",South West
109371,21.3,43.45,BS9 3AW,160,51.49005702,-2.61398629,"Redmaids' High School<br>3-19 Mixed Independent school <br>GCSE: A8S 21.3, #3,766<br>A-level: APS 43.45, #160",South West
113922,45.4,42.99,BH21 3AD,175,50.78980362,-1.95383402,"Canford School<br>13-18 Mixed Independent school <br>GCSE: A8S 45.4, #1,990<br>A-level: APS 42.99, #175",South West
113632,,42.87,EX2 4TE,182,50.72097463,-3.51764118,"Exeter Tutorial College<br>14-19 Mixed Independent school <br>A-level: APS 42.87, #182",South West
113919,36.2,42.51,DT9 3QN,194,50.94819275,-2.52775329,"Sherborne School for Girls<br>11-19 Girls Independent school <br>GCSE: A8S 36.2, #3,355<br>A-level: APS 42.51, #194",South West
109334,22.9,42.26,BS8 3JH,208,51.46154761,-2.62189486,"Clifton College<br>2-19 Mixed Independent school <br>GCSE: A8S 22.9, #3,755<br>A-level: APS 42.26, #208",South West
126532,19.6,42.16,SN10 4HE,213,51.28187849,-2.00197913,"Dauntsey's School<br>11-18 Mixed Independent school <br>GCSE: A8S 19.6, #3,792<br>A-level: APS 42.16, #213",South West
113918,33.9,42.07,DT9 3AP,214,50.94717704,-2.51762082,"Sherborne School<br>13-18 Boys Independent school <br>GCSE: A8S 33.9, #3,501<br>A-level: APS 42.07, #214",South West
126516,28.6,42.01,SN8 1PA,218,51.4163609,-1.73596946,"Marlborough College<br>13-19 Mixed Independent school <br>GCSE: A8S 28.6, #3,670<br>A-level: APS 42.01, #218",South West
115797,19.0,41.94,GL51 6HE,221,51.89284799,-2.10575038,"Dean Close School<br>12-18 Mixed Independent school <br>GCSE: A8S 19.0, #3,797<br>A-level: APS 41.94, #221",South West
126515,39.6,41.8,SP7 9LP,223,51.00610919,-2.16508889,"St Mary's School<br>9-18 Girls Independent school <br>GCSE: A8S 39.6, #2,995<br>A-level: APS 41.8, #223",South West
123912,30.4,41.71,TA1 3LA,226,51.01103848,-3.09608738,"King's College<br>13-19 Mixed Independent school <br>GCSE: A8S 30.4, #3,628<br>A-level: APS 41.71, #226",South West
109360,15.4,41.36,BA2 7HG,243,51.35730553,-2.3263398,"Monkton Senior School<br>11-18 Mixed Independent school <br>GCSE: A8S 15.4, #3,872<br>A-level: APS 41.36, #243",South West
109348,16.0,41.07,BA1 5SZ,261,51.39719441,-2.36541935,"Royal High School GDST<br>3-19 Girls Independent school <br>GCSE: A8S 16.0, #3,855<br>A-level: APS 41.07, #261",South West
109369,16.6,40.93,BS8 1SR,267,51.45826635,-2.60457744,"Bristol Grammar School<br>4-18 Mixed Independent school <br>GCSE: A8S 16.6, #3,844<br>A-level: APS 40.93, #267",South West
112076,42.3,40.58,TR1 1TH,291,50.26080108,-5.04278809,"Truro School<br>11-18 Mixed Independent school <br>GCSE: A8S 42.3, #2,598<br>A-level: APS 40.58, #291",South West
109346,43.6,40.43,BA1 5RG,302,51.39888847,-2.37000388,"Kingswood School<br>11-18 Mixed Independent school <br>GCSE: A8S 43.6, #2,352<br>A-level: APS 40.43, #302",South West
126519,25.7,40.07,SP1 2RA,319,51.06876879,-1.78534778,"The Godolphin School<br>3-18 Girls Independent school <br>GCSE: A8S 25.7, #3,713<br>A-level: APS 40.07, #319",South West
123910,47.4,39.66,BA3 4RJ,349,51.25389918,-2.49519486,"Downside School<br>11-18 Mixed Independent school <br>GCSE: A8S 47.4, #1,618<br>A-level: APS 39.66, #349",South West
109335,52.6,39.49,BS8 3JD,359,51.45910595,-2.61941456,"Clifton High School<br>3-18 Mixed Independent school <br>GCSE: A8S 52.6, #838<br>A-level: APS 39.49, #359",South West
136367,52.8,39.47,TQ7 1PL,360,50.2807002,-3.78316922,"Kingsbridge Academy<br>11-18 Mixed Academy <br>GCSE: A8S 52.8, #828<br>A-level: APS 39.47, #360",South West
115795,16.2,39.28,GL53 7LD,371,51.89217897,-2.07600248,"Cheltenham College<br>3-19 Mixed Independent school <br>GCSE: A8S 16.2, #3,853<br>A-level: APS 39.28, #371",South West
109347,48.7,39.13,BA2 5AH,376,51.36452305,-2.34308182,"Prior Park College<br>11-19 Mixed Independent school <br>GCSE: A8S 48.7, #1,379<br>A-level: APS 39.13, #376",South West
115793,50.1,39.0,GL4 0UF,390,51.82197349,-2.24362223,"Wynstones School<br>3-19 Mixed Independent school <br>GCSE: A8S 50.1, #1,164<br>A-level: APS 39.0, #390",South West
123913,55.3,38.84,TA1 4QS,395,51.00210352,-3.11657141,"Queen's College<br>3-18 Mixed Independent school <br>GCSE: A8S 55.3, #556<br>A-level: APS 38.84, #395",South West
123916,32.7,38.52,BA5 2ST,411,51.21253305,-2.64354418,"Wells Cathedral School<br>3-19 Mixed Independent school <br>GCSE: A8S 32.7, #3,565<br>A-level: APS 38.52, #411",South West
113920,52.0,38.1,DT9 6EN,440,50.90958512,-2.52024757,"Leweston School<br>2-19 Mixed Independent school <br>GCSE: A8S 52.0, #914<br>A-level: APS 38.1, #440",South West
137057,53.4,38.07,BA15 1DZ,442,51.35210554,-2.25918455,"St Laurence School<br>11-18 Mixed Academy <br>GCSE: A8S 53.4, #739<br>A-level: APS 38.07, #442",South West
123930,14.5,38.06,TA21 8NT,443,50.97552615,-3.2254427,"Wellington School<br>2-18 Mixed Independent school <br>GCSE: A8S 14.5, #3,893<br>A-level: APS 38.06, #443",South West
123914,23.6,37.95,TA2 6AD,456,51.02644159,-3.11523076,"Taunton School<br>13-18 Mixed Independent school <br>GCSE: A8S 23.6, #3,741<br>A-level: APS 37.95, #456",South West
137033,54.9,37.85,GL12 8RB,470,51.63159316,-2.36415006,"Katharine Lady Berkeley's School<br>11-18 Mixed Academy <br>GCSE: A8S 54.9, #584<br>A-level: APS 37.85, #470",South West
113575,38.5,37.81,EX16 4DN,474,50.90637685,-3.46738252,"Blundell's School<br>11-18 Mixed Independent school <br>GCSE: A8S 38.5, #3,127<br>A-level: APS 37.81, #474",South West
115789,34.9,37.65,GL8 8QG,483,51.60527729,-2.19821565,"Westonbirt School<br>2-19 Mixed Independent school <br>GCSE: A8S 34.9, #3,442<br>A-level: APS 37.65, #483",South West
